#ZSP	IVOO	VIOO	ZCN	VEE	VIU	ZAG	VBG	VBU	HEP
54.259998	177.169998	207.990005	25.67	39.610001	31.309999	15.68	27.42	25.66	30.139999
53.950001	178.800003	210.039993	25.469999	39.349998	31.24	15.63	27.33	25.555	29.57
53.810001	181.25	209.800003	25.48	39.700001	31.35	15.65	27.389999	25.57	29.870001
54.299999	178.949997	206.339996	25.450001	39.630001	31.450001	15.7	27.41	25.645	29.639999
54.130001	180.110001	207.539993	25.24	39.16	31.09	15.75	27.49	25.709999	28.93
53.830002	176.639999	203.009995	25.200001	38.200001	30.959999	15.82	27.51	25.74	28.690001
54.299999	176.550003	203.470001	25.23	38.389999	31.27	15.81	27.549999	25.709999	28.450001
55	175.589996	200.690002	25.379999	39.16	31.59	15.79	27.49	25.74	29.030001
54.830002	170.990005	193.729996	25.15	39.029999	31.5	15.7	27.43	25.639999	29.25
54.790001	169.949997	190.449997	25.129999	39.32	31.540001	15.73	27.379999	25.66	28.200001
54.810001	173.550003	195.529999	25.15	39.25	31.15	15.72	27.42	25.66	28.92
55.330002	177.259995	200.119995	25.51	39.580002	31.530001	15.76	27.43	25.639999	29.85
56.029999	174.020004	195.220001	25.6	39.610001	31.940001	15.73	27.389999	25.59	29.76
56.18	176.089996	197.839996	25.68	39.939999	31.76	15.8	27.455	25.68	30.450001
56.459999	176.449997	198.910004	25.73	39.509998	31.93	15.78	27.459999	25.66	30.17
56.48	178.639999	201.539993	25.860001	39.73	31.969999	15.82	27.49	25.719999	30.700001
56.740002	179.899994	202.539993	25.85	39.310001	31.92	15.81	27.440001	25.684999	30.68
56.900002	180.029999	202.160004	25.83	39.130001	31.889999	15.79	27.43	25.67	30.25
56.919998	178.619995	199.330002	25.83	39.080002	32.02	15.81	27.440001	25.74	30.6
56.630001	179.440002	200.169998	25.790001	39.200001	31.99	15.78	27.4	25.73	30.280001
57.34	180.25	200.710007	25.99	39.599998	32.310001	15.86	27.459999	25.83	31.549999
57.459999	180.789993	200.699997	26.030001	39.68	32.41	15.79	27.43	25.76	31.620001
57.23	180.020004	199.419998	25.83	39.66	32.439999	15.76	27.35	25.74	31.4
57.23	181.029999	201.490005	25.620001	39.619999	32.049999	15.76	27.43	25.790001	31.93
57.200001	182.350006	202.119995	25.77	39.549999	32.119999	15.76	27.459999	25.799999	32.139999
56.740002	183.699997	202.869995	25.620001	39.509998	32.02	15.75	27.459999	25.83	31.85
57.23	182.679993	200.600006	25.709999	39.959999	32.290001	15.75	27.43	25.825001	31.6
56.939999	179.949997	196.110001	25.809999	39.73	32.099998	15.72	27.41	25.809999	31.33
56.990002	183.100006	200.399994	25.809999	39.82	32.029999	15.7	27.379999	25.75	30.719999
56.540001	182.320007	199.589996	26.049999	39.860001	31.870001	15.69	27.389999	25.76	30.809999
56.740002	185.449997	203.289993	25.93	39.650002	31.77	15.68	27.32	25.73	30.040001
56.389999	186.25	204.179993	25.719999	39.16	31.35	15.69	27.33	25.77	29.700001
56.490002	186.589996	204.690002	25.870001	39.049999	31.639999	15.68	27.32	25.725	31.02
56.23	186.490005	205.139999	25.84	38.650002	31.280001	15.71	27.360001	25.764999	30.610001
56.110001	186.539993	205.259995	26.01	38.73	31.629999	15.73	27.35	25.780001	30.77
56.099998	184.029999	202.490005	25.99	38.73	31.58	15.72	27.34	25.790001	31.629999
56.389999	185.110001	204.610001	26.219999	38.98	31.91	15.74	27.309999	25.790001	32.040001
55.599998	184.449997	203.669998	26.08	38.150002	31.6	15.7	27.309999	25.735001	31.73
55.16	184.070007	203.669998	25.959999	38.029999	31.200001	15.66	27.24	25.68	31.969999
54.150002	185.050003	204.830002	25.73	37.16	30.709999	15.6	27.18	25.6	31.530001
54.93	187.039993	206.669998	25.799999	37.23	31.059999	15.63	27.18	25.629999	31.530001
55.549999	184.869995	202.320007	26.1	37.709999	31.469999	15.64	27.209999	25.700001	32.200001
55.169998	183.199997	201.179993	26.24	37.540001	31.200001	15.63	27.16	25.68	33.52
54.669998	177.490005	194.830002	26.290001	38.09	31.32	15.64	27.16	25.66	33.450001
54.82	180.919998	199.470001	26.17	38.169998	31.17	15.64	27.139999	25.625	33.099998
55.07	183.929993	203.800003	26.360001	38.119999	31.459999	15.67	27.190001	25.709999	33.400002
55.060001	183.759995	204.25	26.34	37.709999	31.469999	15.69	27.219999	25.700001	33.240002
55.540001	181.800003	202.119995	26.389999	38.450001	31.700001	15.76	27.299999	25.809999	33.27
55.860001	180.600006	200.75	26.620001	38.939999	31.809999	15.75	27.360001	25.799999	33.299999
55.669998	181.380005	201.350006	26.690001	38.860001	31.700001	15.73	27.299999	25.764999	33.02
55.82	181.779999	202.330002	26.790001	39.099998	31.92	15.72	27.309999	25.76	33
55.73	182.660004	203.25	26.620001	39.150002	31.879999	15.75	27.32	25.76	32.990002
55.740002	181.330002	201.179993	26.959999	39.889999	31.93	15.75	27.299999	25.719999	33.139999
55.650002	183.029999	205.179993	26.950001	39.849998	31.950001	15.79	27.32	25.76	33.09
55.790001	184.270004	207.289993	26.93	39.599998	32.02	15.74	27.280001	25.709999	32.299999
56.16	184.460007	206.720001	27.030001	39.91	32.259998	15.8	27.35	25.805	32.709999
56.200001	185.520004	210	27.040001	39.75	32.34	15.8	27.32	25.780001	32.709999
56.299999	184.539993	209.75	27.09	39.68	32.43	15.81	27.360001	25.84	32.349998
56.189999	183.5	207.880005	27.01	39.650002	32.279999	15.84	27.42	25.889999	32.349998
56.380001	184.470001	208.490005	27.049999	39.869999	32.330002	15.86	27.440001	25.93	32.990002
56.759998	184.289993	210.610001	27.18	39.939999	32.52	15.87	27.485001	25.93	32.59
56.849998	185.889999	213.059998	27.23	40.02	32.580002	15.84	27.43	25.860001	32.419998
56.900002	184.759995	211.330002	27.309999	39.880001	32.68	15.87	27.4	25.875	32.139999
56.93	184.759995	208.350006	27.33	39.59	32.630001	15.81	27.355	25.799999	31.780001
57.380001	186.119995	210.240005	27.219999	40.139999	32.709999	15.86	27.389999	25.870001	30.33
56.970001	184.449997	208.960007	27.030001	40.040001	32.330002	15.91	27.4	25.969999	29.870001
57.43	184.309998	209.600006	27.25	39.82	32.5	15.88	27.360001	25.889999	30.23
57.5	183.039993	209.470001	27.309999	39.509998	32.380001	15.9	27.370001	25.92	29.940001
57.450001	180.210007	205.740005	27.24	39.759998	32.189999	15.89	27.35	25.895	29.68
57.849998	176.630005	200.630005	27.32	40.110001	32.52	15.91	27.370001	25.91	29.75
57.900002	180.809998	204.990005	27.34	40.330002	32.529999	15.84	27.35	25.860001	29.549999
58.060001	181	206.149994	27.040001	40.59	32.470001	15.85	27.385	25.92	29.25
58.32	181.179993	206.479996	27.1	40.700001	32.57	15.83	27.360001	25.93	29.16
58.439999	182.369995	209.380005	27.08	40.459999	32.049999	15.86	27.41	25.969999	29.41
58.959999	184.110001	209.529999	27.17	39.919998	32.07	15.87	27.459999	25.965	29.780001
59	182.160004	207.190002	27.26	39.970001	32.299999	15.86	27.49	26	29.860001
59.369999	181.889999	206.690002	27.280001	39.709999	32.25	15.91	27.52	26.08	30.049999
59.68	181.990005	207.440002	27.26	39.799999	32.48	15.95	27.565001	26.120001	30.040001
59.360001	183.559998	208.630005	26.959999	39.18	32.07	15.97	27.559999	26.139999	29.23
59.66	182.949997	206.610001	27.23	39.650002	32.43	15.9	27.51	26.049999	29.870001
59.880001	180.919998	203.600006	27.200001	39.669998	32.599998	15.9	27.540001	26.049999	29.42
60.049999	181.130005	202.229996	27.26	39.919998	32.59	15.88	27.52	25.969999	30
59.990002	178.919998	199.669998	27.1	40.049999	32.630001	15.94	27.58	26.059999	30.450001
60.25	182.720001	205.039993	27.129999	40.419998	32.59	15.98	27.620001	26.120001	30.719999
59.860001	183.119995	205.720001	26.870001	40.119999	32.380001	15.98	27.65	26.105	29.870001
59.57	180.460007	201.979996	26.540001	40.029999	32.18	16.09	27.719999	26.25	29.59
60.139999	179.479996	199.699997	26.809999	39.84	32.209999	16.030001	27.73	26.219999	29.66
60.029999	178.880005	198.479996	27.030001	39.790001	32.369999	15.99	27.700001	26.139999	29.75
60.220001	176.710007	195.660004	27.030001	39.860001	32.419998	16.030001	27.719999	26.190001	29.52
60.84	173.660004	192.020004	27.17	39.259998	32.619999	16.01	27.73	26.165001	29.299999
60.849998	178.479996	197.779999	27.110001	38.439999	32.599998	15.99	27.73	26.15	29.65
60.799999	180.720001	201.089996	27.129999	37.759998	32.59	16.049999	27.77	26.209999	29.82
60.52	178.960007	197.419998	27.209999	38.610001	32.619999	16.01	27.780001	26.209999	30.08
60.380001	180.520004	198.800003	27.33	38.52	32.59	16	27.76	26.190001	30.700001
60.209999	180.789993	200.550003	27.309999	38.279999	32.369999	16	27.790001	26.23	30.85
60.799999	179.699997	198.809998	27.41	38.889999	33.02	16.059999	27.84	26.26	30.950001
60.68	181.100006	200.660004	27.35	39.060001	32.990002	16.049999	27.860001	26.27	30.85
60.77	182.789993	202.889999	27.42	38.799999	33.009998	16.040001	27.860001	26.209999	30.219999
61.150002	182.570007	202.210007	27.559999	38.709999	33.02	15.97	27.77	26.1	29.389999
61.209999	181.880005	201.369995	27.5	38.91	33.029999	15.95	27.780001	26.040001	28.639999
61.009998	182.830002	202.869995	27.58	38.880001	32.939999	15.92	27.790001	26	28.219999
61.040001	181.110001	199.419998	27.65	38.950001	33.110001	15.92	27.795	26.01	28.73
61.290001	182.789993	202.199997	27.639999	38.73	33.07	15.92	27.790001	26.01	28.33
61.34	183.669998	204.619995	27.629999	38.650002	33.25	15.98	27.809999	26.120001	28.969999
61.82	183.089996	203.039993	27.57	38.490002	33.200001	16.01	27.809999	26.129999	28.959999
61.650002	183.789993	204.940002	27.42	37.959999	33.009998	16.01	27.82	26.120001	28.74
61.209999	185.240005	206.220001	27.35	38.130001	33	16	27.825001	26.120001	28.139999
62.029999	185	205.119995	27.23	38.049999	33.029999	16.030001	27.85	26.16	27.9
62.580002	184.610001	203.869995	27.4	38.07	33.209999	16.01	27.85	26.16	27.860001
62.27	184.229996	202.809998	27.58	38.080002	33.09	15.99	27.82	26.16	28.67
62.099998	181.990005	199.729996	27.690001	38.740002	33.080002	15.97	27.809999	26.120001	28.620001
62.200001	180.270004	198.240005	27.74	38.799999	33.049999	15.91	27.700001	26.07	28.17
62.310001	178.660004	196.25	27.629999	38.740002	33.080002	15.96	27.709999	26.07	28.209999
62.48	180.940002	199.350006	27.809999	39.02	33.264999	15.96	27.75	26.15	28.98
62.720001	182.520004	201.940002	27.76	39.110001	33.27	15.96	27.77	26.17	28.440001
62.689999	184.240005	203.199997	27.73	39.619999	33.299999	15.92	27.66	26.129999	28.860001
62.73	185.389999	204.139999	27.889999	40.099998	33.619999	16	27.65	26.110001	28.610001
62.529999	183.570007	201.679993	28.049999	39.68	33.529999	16.02	27.700001	26.15	28.6
62.419998	187.179993	207.529999	28.08	39.810001	33.650002	16	27.639999	26.105	29.27
62.860001	186.75	206.509995	28.07	40.549999	33.959999	15.95	27.57	26.02	28.709999
62.880001	186.199997	206.309998	27.98	40.060001	33.759998	15.96	27.6	26.08	28.77
62.509998	186.699997	207.259995	27.93	40.02	33.650002	16	27.67	26.139999	28.450001
62.139999	187.539993	208.009995	27.83	39.990002	33.619999	15.92	27.6	26.1	28.07
62.169998	186.630005	206.919998	27.879999	40.080002	33.799999	15.94	27.620001	26.139999	28.360001
61.990002	184.539993	204.869995	27.75	39.790001	33.77	16	27.629999	26.200001	28.5
62.200001	183.880005	203.089996	27.93	39.59	33.709999	15.94	27.6	26.17	28.559999
62.380001	183.600006	202.759995	27.809999	39.360001	33.799999	15.93	27.559999	26.135	27.610001
62.18	181.740005	200.600006	27.65	39.400002	33.59	15.87	27.52	26.08	27.43
61.400002	182.839996	202.050003	27.219999	38.189999	33.07	15.93	27.59	26.16	27.41
61.369999	180.75	199.279999	27.33	38.57	33.369999	15.91	27.58	26.15	27.58
61.68	182.860001	201.509995	27.549999	38.93	33.400002	15.95	27.6	26.17	27.4
61.919998	182.529999	201.029999	27.629999	38.779999	33.52	15.84	27.49	26.040001	26.709999
62	181.160004	201.100006	27.549999	38.349998	33.119999	15.78	27.43	26	26.620001
61.689999	178.399994	197.399994	27.639999	38.470001	33.09	15.78	27.41	25.98	26.620001
60.52	178.110001	196.940002	27.09	38.16	32.439999	15.68	27.360001	25.870001	26.370001
60.959999	180.470001	200.339996	27.059999	38.09	32.41	15.66	27.4	25.860001	26.1
59.82	182.929993	203.75	26.92	38.09	32.049999	15.66	27.34	25.860001	26.32
60.290001	182.679993	203.460007	27.049999	38	32.080002	15.7	27.379999	25.91	26.09
59.299999	184.270004	207.059998	26.93	37.299999	31.57	15.7	27.34	25.889999	26.32
59.900002	181.470001	204.160004	27.1	37.650002	31.780001	15.65	27.26	25.82	26.299999
60.240002	180.889999	204.759995	27.120001	37.59	31.58	15.67	27.290001	25.84	26.83
60.5	178.130005	201.529999	27.43	38.139999	31.719999	15.62	27.25	25.75	26.889999
60.049999	181.110001	205.289993	27.440001	38.07	31.469999	15.54	27.219999	25.709999	26.969999
59.470001	180	204.470001	27.469999	37.849998	31.379999	15.54	27.17	25.76	27.209999
59.52	180.25	205.190002	27.700001	38.259998	31.639999	15.57	27.25	25.83	27.91
60.23	179.929993	203.699997	27.969999	38.099998	31.83	15.66	27.34	25.860001	28.4
60.68	182.539993	206.679993	28.110001	38.540001	32.060001	15.61	27.27	25.82	28.26
60.93	181.509995	205.580002	28.18	38.529999	31.860001	15.62	27.23	25.790001	27.99
61.299999	180.550003	204.25	28.32	38.889999	32.130001	15.57	27.18	25.719999	28.15
61.299999	181.570007	204.809998	28.459999	38.77	32.110001	15.57	27.17	25.700001	28.379999
61.77	182.199997	204.860001	28.5	38.599998	32.080002	15.51	27.139999	25.66	28.459999
61.650002	185.350006	207.259995	28.51	38.470001	32.209999	15.54	27.200001	25.709999	28.66
62.009998	185.5	206.570007	28.610001	38.709999	32.220001	15.55	27.209999	25.709999	29
62.130001	185.929993	206.809998	28.459999	38.470001	32.34	15.58	27.23	25.77	28.889999
61.75	186.440002	207.059998	28.17	38.150002	32.099998	15.57	27.35	25.870001	28.74
62.200001	187.830002	208.649994	28.49	38.029999	32.360001	15.54	27.27	25.83	28.32
62.52	188.460007	208.779999	28.299999	37.700001	32.200001	15.45	27.190001	25.83	27.610001
62.59	188.740005	208.869995	28.57	38.009998	32.48	15.44	27.190001	25.780001	27.629999
62.990002	189.649994	210.770004	28.48	37.720001	32.490002	15.43	27.285	25.82	27.559999
63.310001	188.550003	208.820007	28.6	37.970001	32.700001	15.44	27.26	25.785	27.790001
63.93	185.559998	204.860001	28.700001	38.07	32.880001	15.51	27.35	25.870001	27.809999
64.129997	188.490005	208.429993	28.85	38.080002	32.869999	15.57	27.469999	25.99	28.42
64.160004	188.690002	208.220001	28.99	38.470001	32.889999	15.54	27.389999	25.93	28.49
63.939999	192.539993	213.270004	29.040001	38.380001	32.799999	15.58	27.49	25.99	28.83
63.720001	192.860001	213.110001	28.860001	38.450001	32.48	15.47	27.360001	25.85	29.43
64.209999	195.110001	217.619995	29.02	39.360001	32.889999	15.47	27.34	25.77	30.15
64.5	194.460007	217.289993	29.299999	39.290001	32.950001	15.48	27.360001	25.799999	30.1
64.32	196.160004	221.779999	29.18	39.09	32.82	15.43	27.334999	25.66	30.200001
64.809998	196.330002	222.020004	29.219999	39.240002	32.880001	15.38	27.290001	25.66	30.049999
64.919998	196.119995	221.559998	29.139999	39.27	32.939999	15.46	27.344999	25.719999	30.24
65.080002	194.229996	219.300003	29.110001	38.759998	32.93	15.45	27.370001	25.74	29.940001
65.239998	195.410004	220.720001	28.98	38.830002	32.82	15.49	27.469999	25.780001	29.58
65.279999	196.009995	220.300003	28.84	38.59	32.700001	15.38	27.389999	25.67	29.190001
65.260002	196.279999	220.399994	28.879999	38.549999	32.619999	15.32	27.219999	25.57	28.459999
65.339996	196.679993	220.949997	29.01	38.450001	32.389999	15.39	27.27	25.629999	28.34
65.550003	195.149994	218.740005	29.1	38.720001	32.619999	15.39	27.34	25.76	28.309999
64.32	194.820007	217.949997	28.450001	37.650002	31.82	15.5	27.59	25.940001	28.09
65.139999	193.869995	215.470001	28.469999	37.66	31.92	15.49	27.389999	25.809999	28.110001
64.110001	194.289993	217.110001	27.879999	37.740002	31.6	15.51	27.48	25.860001	27.9
63.509998	194.050003	217.279999	27.58	37.900002	31.66	15.61	27.49	25.84	27
64.410004	193.899994	216.660004	27.99	38.290001	32.02	15.64	27.5	25.84	26.66
64.019997	187.820007	208.610001	27.809999	37.869999	32.040001	15.68	27.549999	25.93	26.92
64.360001	187.960007	208	28.129999	37.869999	32.119999	15.6	27.540001	25.940001	27.120001
65.110001	183.039993	203.529999	28.52	38.040001	32.540001	15.55	27.48	25.82	27.1
65.330002	180.050003	200.470001	28.41	38.299999	32.560001	15.57	27.450001	25.74	27.18
65.230003	185.080002	205.949997	28.219999	38.32	32.48	15.6	27.52	25.75	26.5
65.830002	182.600006	203.399994	28.16	38.380001	32.57	15.64	27.51	25.76	26.370001
65.75	186.389999	208.139999	27.959999	38.110001	32.400002	15.72	27.58	25.83	26.610001
65.459999	189.5	211.199997	27.879999	38.110001	32.209999	15.67	27.559999	25.790001	26.379999
66.440002	190.589996	212.240005	28.02	37.93	32.75	15.72	27.530001	25.77	25.959999
65.57	187.800003	208.809998	27.98	37.869999	32.610001	15.8	27.48	25.799999	27.09
65.510002	187.949997	208.789993	27.969999	37.91	32.459999	15.84	27.559999	25.84	27.32
64.940002	185.929993	205.350006	27.709999	37.5	32.5	15.75	27.52	25.799999	27.5
65.970001	185.229996	204.139999	28.24	38.07	32.759998	15.69	27.379999	25.75	27.58
66.230003	187.149994	206.660004	28.43	38.040001	32.959999	15.75	27.389999	25.780001	27.719999
66.470001	184.770004	203.369995	28.639999	38.18	33.029999	15.73	26.58	25.690001	27.76
66.5	184.460007	203.910004	28.67	38.18	33.040001	15.71	26.6	25.790001	27.74
67.199997	181.330002	200.889999	28.59	37.950001	33.279999	15.68	26.459999	25.6	27.73
66.730003	185.320007	204.350006	28.559999	38	32.779999	15.71	26.49	25.66	27.98
66.040001	187.130005	206.5	28.469999	37.599998	32.599998	15.77	26.495001	25.66	27.99
66.800003	188.389999	207.889999	28.49	37.91	33.07	15.58	26.43	25.49	27.49
65.779999	190.880005	211	28.23	37.490002	32.950001	15.52	26.379999	25.405001	27.07
65.5	190.880005	210.330002	28.27	37.599998	32.599998	15.45	26.34	25.379999	26.139999
64.800003	191.899994	211.139999	28.299999	37.549999	32.509998	15.4	26.334999	25.309999	26.120001
64.870003	191.279999	210.270004	28.280001	37.709999	32.259998	15.4	26.32	25.280001	26.6
64.970001	191.5	210.130005	28.549999	38.130001	32.389999	15.41	26.309999	25.34	26.98
64.769997	192.050003	212.309998	28.719999	38.5	32.529999	15.38	26.34	25.33	27.15
63.959999	193.119995	213.979996	28.6	38.049999	32.32	15.41	26.4	25.370001	26.950001
64.160004	188.710007	208.610001	28.67	38.27	32.360001	15.35	26.33	25.23	26.639999
64.07	189.600006	209.839996	28.91	38.169998	32.349998	15.3	26.389999	25.459999	27.09
62.810001	188.259995	207.509995	28.549999	37.580002	31.74	15.19	26.129999	25.059999	26.32
62.110001	187.520004	206.850006	28.459999	37.689999	31.709999	15.21	26.209999	25.120001	28.129999
61.490002	189.300003	208.169998	28.27	37.950001	31.549999	15.23	26.26	25.15	27.66
60.689999	188.619995	207.270004	27.67	37.59	31.35	15.29	26.33	25.26	27.1
61.150002	188.179993	207.259995	27.610001	37.209999	31.08	15.22	26.32	25.219999	26.99
60.27	187.5	208.050003	27.639999	37.16	30.9	15.23	26.280001	25.17	27.17
60.400002	183.449997	202.710007	27.67	36.970001	30.92	15.18	26.17	25.049999	26.5
60.509998	181.139999	199.199997	27.59	36.810001	30.85	15.23	26.23	25.120001	26.01
62.080002	177.919998	194.949997	27.870001	36.950001	31	15.2	26.25	25.15	25.690001
62.919998	174.820007	192.440002	28.34	37.959999	31.389999	15.16	26.15	25.139999	26.280001
63.200001	178.139999	196.610001	28.639999	38.099998	31.6	15.11	26.09	25.08	26.469999
63.740002	175.100006	194.690002	28.700001	37.959999	31.77	15.23	26.139999	25.120001	26.629999
62.279999	173.050003	191.699997	28.35	37.689999	31.35	15.16	25.959999	25.02	26.34
62.98	170.529999	187.779999	28.58	37.950001	31.559999	15.1	25.860001	24.860001	26.41
62.310001	173.800003	190.520004	28.530001	37.689999	31.43	15.11	25.799999	24.889999	27.049999
63.009998	177.779999	194.699997	28.73	38.130001	31.690001	15.06	25.74	24.799999	27.469999
63.709999	179.529999	196.210007	29.01	38.599998	32.09	15.08	25.790001	24.82	27.379999
62.869999	179.589996	195.270004	28.940001	38.529999	31.83	14.96	25.620001	24.594999	26.65
61.740002	176.669998	192.410004	28.959999	38.009998	31.35	15.02	25.709999	24.73	28.1
61.439999	177	192.380005	28.719999	37.689999	31.200001	14.96	25.6	24.610001	28.459999
62.459999	176.850006	192.5	28.9	38.540001	31.76	14.92	25.57	24.549999	28.280001
62.299999	180.179993	195.979996	28.780001	38.66	31.77	14.94	25.639999	24.59	28.870001
61.060001	183.490005	198.149994	28.48	38.259998	31.34	14.97	25.690001	24.65	29.59
60.889999	180.970001	195.630005	28.25	38.080002	31.360001	15	25.76	24.690001	29.49
60.310001	178.619995	195.059998	28.120001	37.529999	31.01	14.95	25.66	24.65	29.219999
59.119999	178.009995	194.630005	27.889999	37.139999	30.66	14.89	25.639999	24.559999	29.59
60.279999	181.759995	198.839996	27.92	36.549999	30.33	14.86	25.66	24.610001	29.09
61.110001	182.440002	199.570007	28.41	36.939999	30.799999	14.94	25.629999	24.610001	28.959999
60.84	178.490005	195.630005	28.43	36.419998	30.290001	15.02	25.799999	24.790001	28.83
60.279999	177.720001	194.589996	28.27	36.130001	29.82	15.18	26.040001	24.9	30.1
60.82	175.25	191.960007	28.610001	35.950001	29.9	15.08	25.84	24.629999	29.91
60.68	172.25	189.119995	28.620001	35.57	29.51	15.09	25.780001	24.690001	30.08
60.5	174.880005	192.259995	28.809999	35	28.799999	15.17	25.959999	24.780001	30.940001
59.099998	179.699997	196.5	28.68	34	28	15.05	25.85	24.665001	31.65
59.029999	179.800003	197.520004	28.610001	34.330002	28.379999	14.96	25.65	24.549999	32.02
60.169998	176.149994	193.660004	28.950001	35.02	29.48	14.91	25.530001	24.49	31.629999
59.759998	180.940002	198.869995	29.07	34.34	28.93	14.83	25.440001	24.360001	32.110001
58.790001	179.220001	197.520004	28.9	33.580002	28.58	14.76	25.469999	24.34	31.83
58.77	176.660004	195.029999	28.549999	32.959999	29	14.61	25.26	24.1	30.950001
59.759998	169.990005	190.649994	28.549999	32.830002	29.15	14.55	25.299999	24.15	31.07
60.700001	170.490005	191.320007	28.91	35.150002	29.940001	14.61	25.299999	24.18	30.92
61.119999	175.419998	195.190002	29.33	34.73	30.040001	14.63	25.35	24.219999	31.32
61.77	175.429993	195.139999	29.42	35.189999	30.275	14.66	25.389999	24.280001	31.07
61.709999	173.669998	192.919998	29.65	34.66	30.1	14.53	25.280001	24.049999	31.530001
62.310001	172.110001	190.639999	29.77	35.150002	30.33	14.42	25.200001	23.98	31.200001
61.529999	174.649994	192.610001	29.549999	34.91	29.92	14.55	25.23	24.09	31.73
62.240002	179.600006	197.630005	29.59	35.02	30.040001	14.49	25.209999	24.030001	31.68
62.240002	181.369995	199.889999	29.690001	34.549999	29.950001	14.38	25.120001	23.860001	31.57
62.959999	182.860001	201.009995	29.66	34.82	29.950001	14.44	25.1	23.889999	30.969999
63.389999	182.210007	199.710007	29.57	35.259998	30.52	14.43	25.049999	24.030001	31.190001
62.880001	183.389999	200.589996	29.59	35.169998	30.32	14.48	25.049999	24.08	31.459999
62.130001	179.979996	197.089996	29.389999	34.700001	29.85	14.52	25.209999	24.110001	31.309999
62.299999	181.649994	198.660004	29.42	35.360001	30.129999	14.49	25.15	23.940001	32.139999
62.709999	182.949997	199.960007	29.6	35.91	30.190001	14.5	25.209999	23.93	32.060001
61.869999	183.240005	199.059998	29.42	35.310001	29.83	14.42	24.99	23.719999	31.41
61.52	187.149994	203.899994	29.219999	35.049999	29.6	14.4	24.940001	23.66	31.530001
62.119999	184.339996	200.270004	29.27	34.91	29.700001	14.35	24.889999	23.610001	31.93
61.810001	181.809998	198.029999	29.35	34.919998	29.629999	14.3	24.85	23.48	32.549999
61.060001	182.929993	200.119995	29.219999	34.639999	29.49	14.22	24.67	23.360001	32.549999
60.900002	182.449997	199.389999	29.139999	34.549999	29.299999	14.29	24.75	23.440001	32.720001
61.25	179.169998	194.919998	29.32	34.709999	29.459999	14.31	24.76	23.49	33.130001
60.720001	177.160004	192.550003	29.32	34.48	29.450001	14.17	24.690001	23.290001	33.27
60.709999	176.839996	192.399994	29.34	34.349998	29.290001	14.16	24.65	23.219999	33.27
61.720001	176.699997	191.419998	29.530001	34.130001	29.379999	14.1	24.620001	23.09	32.720001
61.080002	175.899994	190.220001	29.52	33.619999	29.33	14.09	24.65	23.23	32.810001
60.610001	175.619995	191	29.07	33.220001	29.18	14.01	24.549999	23.1	31.6
59.529999	178.419998	194.380005	28.450001	33.330002	29.059999	13.99	24.52	23.059999	31.030001
59.939999	177.399994	193.149994	28.219999	33	28.950001	14.06	24.629999	23.209999	30
58.669998	177.039993	192.339996	27.780001	32.560001	28.33	14.12	24.66	23.280001	29.389999
58.849998	181.110001	196.130005	27.85	33.07	28.48	14.01	24.610001	23.190001	29.17
60.110001	182.520004	197.479996	28.360001	33.389999	28.790001	14.07	24.52	23.17	29.450001
58.139999	179.100006	194.380005	27.879999	33.580002	28.639999	13.98	24.469999	23.030001	29.41
58.639999	174.369995	189.619995	27.799999	33.580002	28.629999	13.9	24.33	22.860001	28.99
58.720001	175.309998	190.009995	28.08	33.700001	28.73	13.9	24.360001	22.92	29.379999
60.009998	170.199997	184.449997	28.469999	33.779999	28.98	13.95	24.34	23.045	30.01
